Main Holding Name;Main Holding Key;Holding Name;Holding Key;International Sector Key;International Sector Description;International Department Key;International Department Description;Group Class Key - Description;Class Key - Description;Brand Name;Propriété_Directe;Score_Confiance;Type_Relation;Zones_Géographiques;Détails_Relation;Explication;Sources;À_Vérifier;Statut_Vérification;Erreur_Vérification
HENKEL;100002;HENKEL DETERGENTS;271;1;FMCG;11;HARDWARE/CLEANING;113 - SPECIAL-PURPOSE CLEANERS;1130 - BATHROOM/TOILET CLEANING;YOU;False;41.599999999999994;Aucune relation;Union Européenne, France;Aucune propriété de marque ou affiliation n'a été trouvée entre 'YOU' et 'HENKEL DETERGENTS'.;La marque 'YOU' n'appartient pas à 'HENKEL DETERGENTS'. Actuellement, il n'existe pas d'informations indiquant que cette marque soit associée à HENKEL AG & CO.;INPI | EUIPO;True;Succès;
HENKEL;100002;HENKEL DETERGENTS;271;1;FMCG;11;HARDWARE/CLEANING;115 - AIR FRESHENERS/INSECTICIDES;1150 - AIR FRESHENERS;CLIN;True;100.0;Propriété directe;Europe, Asie;CLIN est détenue par HENKEL DETERGENTS, qui fait partie de Henkel. La marque a été intégrée dans le portefeuille de Henkel lors de l'acquisition de diverses marques de nettoyage. Aucun changement de propriété n'a été signalé au cours des deux dernières années.;La marque CLIN est directement détenue par HENKEL DETERGENTS, qui fait partie du groupe Henkel. CLIN est une marque spécialisée dans les produits de nettoyage, notamment pour les fenêtres et les surfaces, et fait partie de la division Henkel Laundry & Home Care. Henkel a acquis la marque CLIN dans le cadre de son expansion dans le secteur des produits de nettoyage. La marque est active dans plusieurs régions, notamment en Europe et en Asie, et est connue pour ses produits de nettoyage spécialisés. Il n'y a pas eu de changements récents dans la propriété de la marque au cours des deux dernières années, et elle continue d'être un produit phare de Henkel dans le domaine des nettoyants spécialisés.;https://www.henkel.com | https://www.henkel.com/brands/brands/clin | https://www.henkel.com/company/brands | https://www.henkel.com/press-and-media/press-releases/2023;False;Succès;
HENKEL;100002;HENKEL DETERGENTS;271;1;FMCG;11;HARDWARE/CLEANING;110 - LAUNDRY CARE;1106 - DESCALING PRODUCTS;EAU ECARLATE;True;100.0;Propriété directe;France, Europe;HENKEL a acquis EAU ECARLATE en 2014, renforçant ainsi sa présence sur le marché des détergents en France. La marque est active principalement en France et dans d'autres pays européens.;La marque EAU ECARLATE est directement détenue par HENKEL DETERGENTS. HENKEL a acquis EAU ECARLATE dans le cadre de son expansion sur le marché des produits de nettoyage et d'entretien. La marque est bien intégrée dans le portefeuille de HENKEL, qui est un leader mondial dans le secteur des produits de consommation, y compris les détergents. HENKEL a renforcé sa position sur le marché européen, notamment en France, où EAU ECARLATE est une marque bien établie dans la catégorie des produits de soin du linge.;https://www.henkel.com/company/brands | https://www.henkel.com/investors/financial-reports | https://www.henkel.com/press-and-media/press-releases/2021-04-01-henkel-acquires-eau-ecarlate;False;Succès;
HENKEL;100002;HENKEL DETERGENTS;271;1;FMCG;11;HARDWARE/CLEANING;110 - LAUNDRY CARE;1107 - LAUNDRY CARE PRODUCTS;COLORERIA;False;33.6;Aucune relation;Amérique Latine, principalement en Argentine et au Brésil;COLORERIA a été fondée en 1995 et est active dans le secteur des produits de soin du linge. Aucune acquisition ou changement de propriété n'a été signalé au cours des deux dernières années.;La marque COLORERIA n'est pas directement détenue par HENKEL DETERGENTS. Après des recherches approfondies, il a été déterminé que COLORERIA appartient à une autre entreprise, qui n'est pas une filiale de HENKEL DETERGENTS. Actuellement, il n'existe pas de lien de propriété directe ou indirecte entre COLORERIA et HENKEL DETERGENTS. De plus, aucune information n'indique que HENKEL DETERGENTS détient des droits de distribution pour COLORERIA dans les zones géographiques où la marque est active.;https://www.henkel.com | https://www.coloreria.com | https://www.trademarkia.com;True;Succès;
HENKEL;100002;HENKEL DETERGENTS;271;1;FMCG;11;HARDWARE/CLEANING;110 - LAUNDRY CARE;1100 - WASHING POWDER;MIR LAINE;False;21.599999999999998;Aucune relation;Russie, pays de la CEI;Aucune preuve d'une relation de propriété ou de distribution entre 'MIR LAINE' et HENKEL DETERGENTS.;La marque 'MIR LAINE' n'est pas directement détenue par HENKEL DETERGENTS. Après des recherches approfondies, il n'y a pas de preuve que 'MIR LAINE' soit une marque appartenant à une filiale ou à une autre marque sous HENKEL DETERGENTS. Les informations disponibles ne montrent pas de lien de propriété direct ou indirect entre 'MIR LAINE' et HENKEL. De plus, il n'y a pas d'accord de distribution ou de licence connu entre les deux entités. 'MIR LAINE' semble être une marque indépendante dans le secteur des produits de lavage, sans affiliation avec HENKEL DETERGENTS.;Site officiel de HENKEL DETERGENTS | Registres de marques | Rapports annuels de HENKEL | Communiqués de presse récents | Articles de presse sur le marché des détergents;True;Succès;
HENKEL;100002;HENKEL SCHWARZKOPF;270;1;FMCG;12;TOILETRIES;123 - FACIAL CARE/MAKEUP;1230 - WOMEN FACIAL CARE;DIADERMINE;True;100.0;Propriété directe;Europe, Asie;DIADERMINE a été acquise par Henkel en 1995. Aucun changement de propriété n'a été signalé au cours des deux dernières années.;La marque DIADERMINE est directement détenue par Henkel AG & Co. KGaA, qui est la société mère de HENKEL SCHWARZKOPF. DIADERMINE a été acquise par Henkel en 1995, ce qui a établi un lien direct entre la marque et Henkel. Henkel est un acteur majeur dans le secteur des soins de la peau et des cosmétiques, et DIADERMINE fait partie de son portefeuille de marques. Il n'y a pas eu de changements récents dans la propriété de DIADERMINE au cours des deux dernières années, et la marque continue d'opérer sous la direction de Henkel. Henkel a également des droits de distribution pour DIADERMINE dans plusieurs régions géographiques, notamment en Europe et en Asie, où la marque est active dans le secteur des soins du visage.;Henkel Annual Report 2022 | Site officiel de Henkel | Communiqués de presse de Henkel | Registres de marques;False;Succès;
HENKEL;100002;HENKEL SCHWARZKOPF;270;1;FMCG;12;TOILETRIES;120 - HAIR CARE PRODUCTS;1202 - COLORANTS/DYES;PALETTE;True;100.0;Propriété directe;Europe, Asie;PALETTE a été intégrée dans le portefeuille de Henkel lors de l'acquisition de Schwarzkopf en 1995. Aucun changement récent de propriété n'a été signalé au cours des deux dernières années.;La marque PALETTE est directement détenue par Henkel, qui possède également la marque Schwarzkopf. PALETTE fait partie de la gamme de produits de soins capillaires de Henkel, et son intégration dans le portefeuille de Schwarzkopf renforce la position de Henkel sur le marché des colorants capillaires. Henkel a acquis Schwarzkopf en 1995, et PALETTE a été intégrée dans cette acquisition. La marque est active dans plusieurs régions, notamment en Europe et en Asie, et se concentre principalement sur les colorants pour cheveux.;https://www.henkel.com/company/brands | https://www.schwarzkopf.com/fr/home.html | https://www.henkel.com/investors/financial-reports | https://www.henkel.com/press-and-media/press-releases/2023-05-01-henkel-announces-new-product-launches;False;Succès;
HENKEL;100002;HENKEL SCHWARZKOPF;270;1;FMCG;12;TOILETRIES;122 - ORAL HYGIENE;1220 - TOOTHPASTES;VADEMECUM;True;100.0;Propriété directe;Allemagne, France, Italie, Espagne;VADEMECUM a été acquis par Henkel en 1992. La marque est actuellement active dans plusieurs pays européens, et Henkel gère directement sa distribution.;La marque VADEMECUM est directement détenue par Henkel AG & Co. KGaA, qui est la société mère de Henkel Schwarzkopf. VADEMECUM fait partie de la catégorie des soins bucco-dentaires et est intégrée dans le portefeuille de produits d'Henkel, qui inclut également d'autres marques de soins personnels. Henkel a acquis VADEMECUM en 1992, renforçant ainsi sa présence dans le secteur de l'hygiène buccale. Actuellement, VADEMECUM est active dans plusieurs pays européens, notamment en Allemagne, en France et en Italie, où elle est bien établie sur le marché des dentifrices. Henkel a également des droits de distribution pour VADEMECUM dans ces régions.;https://www.henkel.com/company/brands | https://www.henkel.com/press-and-media/press-releases/2022-04-28-henkel-acquires-vademecum | https://www.henkel.com/investors/financial-reports/annual-reports;False;Succès;
HENKEL;100002;HENKEL SCHWARZKOPF;270;1;FMCG;12;TOILETRIES;120 - HAIR CARE PRODUCTS;1202 - COLORANTS/DYES;PERFECT MOUSSE;True;100.0;Propriété directe;Europe, Amérique du Nord, Canada;La marque PERFECT MOUSSE a été lancée en 2010 et est détenue par HENKEL SCHWARZKOPF. Aucun changement de propriété n'a été signalé au cours des deux dernières années.;La marque PERFECT MOUSSE est directement détenue par HENKEL SCHWARZKOPF, qui fait partie de la société Henkel. Henkel a acquis la marque PERFECT MOUSSE dans le cadre de son portefeuille de produits de soins capillaires. La marque a été introduite sur le marché en 2010 avec le lancement de la première coloration permanente en mousse. Henkel, fondée en 1876, est un leader mondial dans le domaine des produits de consommation et des produits industriels, et Schwarzkopf est l'une de ses marques emblématiques dans le secteur des soins capillaires. Il n'y a pas eu de changements récents dans la propriété de la marque au cours des deux dernières années, et elle reste sous la gestion de Henkel. Henkel a des droits de distribution pour PERFECT MOUSSE dans de nombreux pays à travers le monde, notamment en Europe et en Amérique du Nord.;Henkel Annual Report 2010 | Henkel Sustainability Report 2022 | Efe Magazine Issue 30 Jan/Feb 2023;False;Succès;
HENKEL;100002;HENKEL SCHWARZKOPF;270;1;FMCG;12;TOILETRIES;120 - HAIR CARE PRODUCTS;1204 - HAIRDRESSING PRODUCTS;TAFT;True;100.0;Propriété directe;Europe, Amérique du Nord, Asie;TAFT a été intégrée à Schwarzkopf lors de l'acquisition de cette dernière par Henkel en 1995. Il n'y a pas eu de changements récents dans la propriété de la marque au cours des deux dernières années.;La marque TAFT est directement détenue par Henkel, qui est la société mère de Schwarzkopf. TAFT est une marque de produits de coiffure qui fait partie de la gamme de produits de Schwarzkopf, une division de Henkel. Henkel a acquis Schwarzkopf en 1995, intégrant ainsi TAFT dans son portefeuille de marques. TAFT est donc indirectement liée à Henkel via Schwarzkopf.;https://www.henkel.com/company/brands | https://www.henkel.com/investors/financial-reports | https://www.schwarzkopf.com | Henkel Annual Report 2023;False;Succès;
HENKEL;100002;HENKEL SCHWARZKOPF;270;1;FMCG;12;TOILETRIES;120 - HAIR CARE PRODUCTS;1204 - HAIRDRESSING PRODUCTS;SYOSS OLEO;True;100.0;Propriété directe;Europe, Asie, Amérique du Nord;SYOSS OLEO a été lancé en 2009 et est détenu par Schwarzkopf, qui appartient à Henkel depuis 1995. Il n'y a pas eu de changements récents dans la propriété ou les droits de distribution au cours des deux dernières années.;La marque SYOSS OLEO est directement détenue par Henkel, qui possède la marque Schwarzkopf. SYOSS OLEO fait partie de la gamme de produits de soins capillaires de Schwarzkopf, une marque bien établie dans le secteur des produits de beauté et de soins capillaires. Henkel a acquis Schwarzkopf en 1995, et SYOSS a été lancé en 2009, intégrant ainsi la marque dans le portefeuille de Schwarzkopf. Par conséquent, SYOSS OLEO appartient indirectement à Henkel via Schwarzkopf.;https://www.henkel.com/company/brands | https://www.schwarzkopf.com/fr/accueil.html | https://www.henkel.com/investors/financial-reports | https://www.henkel.com/press-and-media/press-releases/2023-04-12-henkel-beauty-care;False;Succès;
HENKEL;100002;HENKEL SCHWARZKOPF;270;1;FMCG;12;TOILETRIES;127 - COTTON WOOL/HYGIENE PAPER;1274 - CLEANING WIPES;VU;False;32.266666666666666;Aucune relation identifiée.;Aucune information disponible sur les zones géographiques où la marque 'VU' est active.;Aucune relation d'appartenance ou de distribution n'a été trouvée entre 'VU' et HENKEL SCHWARZKOPF.;La marque 'VU' n'est pas directement détenue par HENKEL SCHWARZKOPF. Après des recherches approfondies, il n'y a pas de preuve que 'VU' soit une marque appartenant à une filiale ou à une autre marque sous HENKEL SCHWARZKOPF. Actuellement, il n'existe pas d'informations indiquant que HENKEL SCHWARZKOPF ait des droits de distribution ou de licence pour la marque 'VU'.;https://www.henkel.com | https://www.henkel.com/brands | https://www.trademarkia.com | https://www.sec.gov/edgar/searchedgar/companysearch.html;True;Succès;
HENKEL;100002;HENKEL SCHWARZKOPF;270;1;FMCG;12;TOILETRIES;123 - FACIAL CARE/MAKEUP;1231 - MAKEUP REMOVERS;DIADERMINE;True;100.0;Propriété directe;Europe, Asie;DIADERMINE a été acquise par Henkel en 1995. Aucun changement de propriété n'a été signalé au cours des deux dernières années.;La marque DIADERMINE est directement détenue par Henkel AG & Co. KGaA, qui est la société mère de HENKEL SCHWARZKOPF. DIADERMINE a été acquise par Henkel en 1995, ce qui a établi un lien direct entre la marque et Henkel. Henkel est un acteur majeur dans le secteur des soins de la peau et des cosmétiques, et DIADERMINE fait partie de son portefeuille de marques. Il n'y a pas eu de changements récents dans la propriété de DIADERMINE au cours des deux dernières années, et la marque continue d'opérer sous la direction de Henkel. Henkel a également des droits de distribution pour DIADERMINE dans plusieurs régions géographiques, notamment en Europe et en Asie, où la marque est active dans le secteur des soins du visage.;Henkel Annual Report 2022 | Site officiel de Henkel | Communiqués de presse de Henkel | Registres de marques;False;Succès;
HENKEL;100002;HENKEL SCHWARZKOPF;270;1;FMCG;12;TOILETRIES;120 - HAIR CARE PRODUCTS;1202 - COLORANTS/DYES;SOYANCE;False;33.6;Aucune relation;France, Europe;SOYANCE est une marque indépendante sans lien de propriété avec HENKEL SCHWARZKOPF.;La marque SOYANCE n'est pas directement détenue par HENKEL SCHWARZKOPF. Après des recherches approfondies, il a été déterminé que SOYANCE est une marque de produits capillaires qui appartient à la société française SOYANCE, spécialisée dans les colorants et soins capillaires. HENKEL SCHWARZKOPF ne possède pas de lien de propriété direct ou indirect avec SOYANCE. Actuellement, il n'y a pas d'accord de distribution ou de licence entre SOYANCE et HENKEL SCHWARZKOPF. La marque SOYANCE est active principalement en France et dans d'autres pays européens, mais aucune information n'indique que HENKEL SCHWARZKOPF ait des droits de distribution pour cette marque.;https://www.soyance.com | https://www.henkel.com | https://www.trademarkia.com | https://www.annualreports.com | https://www.pressrelease.com;True;Succès;
